Time,Velocity
1.002660000000000107e+00,2.167390970958512142e+01
1.002680000000000016e+00,2.167353937776390183e+01
1.002699999999999925e+00,2.167316904594267868e+01
1.002720000000000056e+00,2.167279871412145198e+01
1.002739999999999965e+00,2.167242838230022883e+01
1.002760000000000096e+00,2.167205805047900213e+01
1.002780000000000005e+00,2.167168771865778254e+01
1.002799999999999914e+00,2.167131738683655939e+01
1.002820000000000045e+00,2.167094705501533269e+01
1.002839999999999954e+00,2.167057672319410955e+01
1.002860000000000085e+00,2.167020639137288640e+01
1.002879999999999994e+00,2.166983605955166325e+01
1.002899999999999903e+00,2.166946572773044011e+01
1.002920000000000034e+00,2.166909539590921341e+01
1.002939999999999943e+00,2.166872506408799026e+01
1.002960000000000074e+00,2.166835473226676712e+01
1.002979999999999983e+00,2.166798440044554397e+01
1.002999999999999892e+00,2.166761406862432082e+01
1.003020000000000023e+00,2.166724373680309412e+01
1.003039999999999932e+00,2.166687340498187453e+01
1.003060000000000063e+00,2.166650307316064783e+01
1.003079999999999972e+00,2.166613274133942468e+01
1.003100000000000103e+00,2.166576240951819798e+01
1.003120000000000012e+00,2.166539207769697484e+01
1.003139999999999921e+00,2.166502174587575524e+01
1.003160000000000052e+00,2.166465141405452854e+01
1.003179999999999961e+00,2.166428108223330540e+01
1.003200000000000092e+00,2.166391075041207870e+01
1.003220000000000001e+00,2.166354041859085555e+01
1.003239999999999910e+00,2.166317008676963596e+01
1.003260000000000041e+00,2.166279975494840926e+01
1.003279999999999950e+00,2.166242942312718611e+01
1.003300000000000081e+00,2.166205909130595941e+01
1.003319999999999990e+00,2.166168875948473627e+01
1.003339999999999899e+00,2.166131842766351667e+01
1.003360000000000030e+00,2.166094809584228997e+01
1.003379999999999939e+00,2.166057776402106683e+01
1.003400000000000070e+00,2.166020743219984013e+01
1.003419999999999979e+00,2.165983710037861698e+01
1.003440000000000110e+00,2.165946676855739383e+01
1.003460000000000019e+00,2.165909643673617069e+01
1.003479999999999928e+00,2.165872610491494754e+01
1.003500000000000059e+00,2.165835577309372084e+01
1.003519999999999968e+00,2.165798544127249770e+01
1.003540000000000099e+00,2.165761510945127455e+01
1.003560000000000008e+00,2.165724477763005140e+01
1.003579999999999917e+00,2.165687444580882826e+01
1.003600000000000048e+00,2.165650411398760156e+01
1.003619999999999957e+00,2.165613378216637841e+01
1.003640000000000088e+00,2.165576345034515526e+01
1.003659999999999997e+00,2.165539311852393212e+01
1.003679999999999906e+00,2.165502278670270897e+01
1.003700000000000037e+00,2.165465245488148227e+01
1.003719999999999946e+00,2.165428212306026268e+01
1.003740000000000077e+00,2.165391179123903598e+01
1.003759999999999986e+00,2.165354145941781283e+01
1.003779999999999895e+00,2.165317112759658968e+01
1.003800000000000026e+00,2.165280079577536299e+01
1.003819999999999935e+00,2.165243046395414339e+01
1.003840000000000066e+00,2.165206013213291669e+01
1.003859999999999975e+00,2.165168980031169355e+01
1.003880000000000106e+00,2.165131946849046685e+01
1.003900000000000015e+00,2.165094913666924370e+01
1.003919999999999924e+00,2.165057880484802411e+01
1.003940000000000055e+00,2.165020847302679741e+01
1.003959999999999964e+00,2.164983814120557426e+01
1.003980000000000095e+00,2.164946780938434756e+01
1.004000000000000004e+00,2.164909747756312441e+01
1.004019999999999913e+00,2.164872714574190482e+01
1.004040000000000044e+00,2.164835681392067812e+01
1.004059999999999953e+00,2.164798648209945497e+01
1.004080000000000084e+00,2.164761615027822828e+01
1.004099999999999993e+00,2.164724581845700513e+01
1.004119999999999902e+00,2.164687548663578553e+01
1.004140000000000033e+00,2.164650515481455884e+01
1.004159999999999942e+00,2.164613482299333569e+01
1.004180000000000073e+00,2.164576449117210899e+01
1.004199999999999982e+00,2.164539415935088584e+01
1.004219999999999891e+00,2.164502382752966625e+01
1.004240000000000022e+00,2.164465349570843955e+01
1.004259999999999931e+00,2.164428316388721640e+01
1.004280000000000062e+00,2.164391283206598970e+01
1.004299999999999971e+00,2.164354250024477011e+01
1.004320000000000102e+00,2.164317216842354341e+01
1.004340000000000011e+00,2.164280183660232026e+01
1.004359999999999919e+00,2.164243150478109712e+01
1.004380000000000051e+00,2.164206117295987042e+01
1.004399999999999959e+00,2.164169084113865082e+01
1.004420000000000091e+00,2.164132050931742413e+01
1.004440000000000000e+00,2.164095017749620098e+01
1.004459999999999908e+00,2.164057984567497783e+01
1.004480000000000040e+00,2.164020951385375113e+01
1.004499999999999948e+00,2.163983918203253154e+01
1.004520000000000080e+00,2.163946885021130484e+01
1.004539999999999988e+00,2.163909851839008169e+01
1.004559999999999897e+00,2.163872818656885855e+01
1.004580000000000028e+00,2.163835785474763185e+01
1.004599999999999937e+00,2.163798752292641225e+01
1.004620000000000068e+00,2.163761719110518555e+01
1.004639999999999977e+00,2.163724685928396241e+01
1.004660000000000108e+00,2.163687652746273571e+01
1.004680000000000017e+00,2.163650619564151256e+01
1.004699999999999926e+00,2.163613586382029297e+01
1.004720000000000057e+00,2.163576553199906627e+01
1.004739999999999966e+00,2.163539520017784312e+01
1.004760000000000097e+00,2.163502486835661642e+01
1.004780000000000006e+00,2.163465453653539328e+01
1.004799999999999915e+00,2.163428420471417368e+01
1.004820000000000046e+00,2.163391387289294698e+01
1.004839999999999955e+00,2.163354354107172384e+01
1.004860000000000086e+00,2.163317320925049714e+01
1.004879999999999995e+00,2.163280287742927754e+01
1.004899999999999904e+00,2.163243254560805440e+01
1.004920000000000035e+00,2.163206221378682770e+01
1.004939999999999944e+00,2.163169188196560455e+01
1.004960000000000075e+00,2.163132155014437785e+01
1.004979999999999984e+00,2.163095121832315826e+01
1.004999999999999893e+00,2.163058088650193511e+01
1.005020000000000024e+00,2.163021055468070841e+01
1.005039999999999933e+00,2.162984022285948527e+01
1.005060000000000064e+00,2.162946989103825857e+01
1.005079999999999973e+00,2.162909955921703897e+01
1.005100000000000104e+00,2.162872922739581227e+01
1.005120000000000013e+00,2.162835889557458913e+01
1.005139999999999922e+00,2.162798856375336598e+01
1.005160000000000053e+00,2.162761823193213928e+01
1.005179999999999962e+00,2.162724790011091969e+01
1.005200000000000093e+00,2.162687756828969299e+01
1.005220000000000002e+00,2.162650723646846984e+01
1.005239999999999911e+00,2.162613690464724669e+01
1.005260000000000042e+00,2.162576657282602000e+01
1.005279999999999951e+00,2.162539788261562990e+01
1.005300000000000082e+00,2.162503247196054090e+01
1.005319999999999991e+00,2.162466706130545546e+01
1.005339999999999900e+00,2.162430165065037002e+01
1.005360000000000031e+00,2.162393623999528103e+01
1.005379999999999940e+00,2.162357082934019559e+01
1.005400000000000071e+00,2.162320541868510659e+01
1.005419999999999980e+00,2.162284000803002115e+01
1.005440000000000111e+00,2.162247459737492861e+01
1.005460000000000020e+00,2.162210918671984317e+01
1.005479999999999929e+00,2.162174377606475772e+01
1.005500000000000060e+00,2.162137836540966873e+01
1.005519999999999969e+00,2.162101295475458329e+01
1.005540000000000100e+00,2.162064754409949430e+01
1.005560000000000009e+00,2.162028213344440886e+01
1.005579999999999918e+00,2.161991672278932342e+01
1.005600000000000049e+00,2.161955131213423442e+01
1.005619999999999958e+00,2.161918590147914898e+01
1.005640000000000089e+00,2.161882049082405999e+01
1.005659999999999998e+00,2.161845508016897455e+01
1.005679999999999907e+00,2.161808966951388911e+01
1.005700000000000038e+00,2.161772425885880011e+01
1.005719999999999947e+00,2.161735884820371467e+01
1.005740000000000078e+00,2.161699343754862568e+01
1.005759999999999987e+00,2.161662802689354024e+01
1.005779999999999896e+00,2.161626261623845480e+01
1.005800000000000027e+00,2.161589720558336225e+01
1.005819999999999936e+00,2.161553179492827681e+01
1.005840000000000067e+00,2.161516638427318782e+01
1.005859999999999976e+00,2.161480097361810238e+01
1.005880000000000107e+00,2.161443556296301338e+01
1.005900000000000016e+00,2.161407015230792794e+01
1.005919999999999925e+00,2.161370474165284250e+01
1.005940000000000056e+00,2.161333933099775351e+01
1.005959999999999965e+00,2.161297392034266807e+01
1.005980000000000096e+00,2.161260850968757907e+01
1.006000000000000005e+00,2.161224309903249363e+01
1.006019999999999914e+00,2.161187768837740819e+01
1.006040000000000045e+00,2.161151227772231920e+01
1.006059999999999954e+00,2.161114686706723376e+01
1.006080000000000085e+00,2.161078145641214476e+01
1.006099999999999994e+00,2.161041604575705932e+01
1.006119999999999903e+00,2.161005063510197388e+01
1.006140000000000034e+00,2.160968522444688134e+01
1.006159999999999943e+00,2.160931981379179589e+01
1.006180000000000074e+00,2.160895440313670690e+01
1.006199999999999983e+00,2.160858899248162146e+01
1.006219999999999892e+00,2.160822358182653602e+01
1.006240000000000023e+00,2.160785817117144703e+01
1.006259999999999932e+00,2.160749276051636159e+01
1.006280000000000063e+00,2.160712734986127259e+01
1.006299999999999972e+00,2.160676193920618715e+01
1.006320000000000103e+00,2.160639652855109816e+01
1.006340000000000012e+00,2.160603111789601272e+01
1.006359999999999921e+00,2.160566570724092728e+01
1.006380000000000052e+00,2.160530029658583828e+01
1.006399999999999961e+00,2.160493488593075284e+01
1.006420000000000092e+00,2.160456947527566385e+01
1.006440000000000001e+00,2.160420406462057841e+01
1.006459999999999910e+00,2.160383865396549297e+01
1.006480000000000041e+00,2.160347324331040042e+01
1.006499999999999950e+00,2.160310783265531498e+01
1.006520000000000081e+00,2.160274242200022599e+01
1.006539999999999990e+00,2.160237701134514055e+01
1.006559999999999899e+00,2.160201160069005510e+01
1.006580000000000030e+00,2.160164619003496611e+01
1.006599999999999939e+00,2.160128077937988067e+01
1.006620000000000070e+00,2.160091536872479168e+01
1.006639999999999979e+00,2.160054995806970624e+01
1.006660000000000110e+00,2.160018454741461724e+01
1.006680000000000019e+00,2.159981913675953180e+01
1.006699999999999928e+00,2.159945372610444636e+01
1.006720000000000059e+00,2.159908831544935737e+01
1.006739999999999968e+00,2.159872290479427193e+01
1.006760000000000099e+00,2.159835749413918293e+01
1.006780000000000008e+00,2.159799208348409749e+01
1.006799999999999917e+00,2.159762667282901205e+01
1.006820000000000048e+00,2.159726126217391950e+01
1.006839999999999957e+00,2.159689585151883406e+01
1.006860000000000088e+00,2.159653044086374507e+01
1.006879999999999997e+00,2.159616503020865963e+01
1.006899999999999906e+00,2.159579961955357419e+01
1.006920000000000037e+00,2.159543420889848520e+01
1.006939999999999946e+00,2.159506879824339975e+01
1.006960000000000077e+00,2.159470338758831076e+01
1.006979999999999986e+00,2.159433797693322532e+01
1.006999999999999895e+00,2.159397256627813988e+01
1.007020000000000026e+00,2.159360715562305089e+01
1.007039999999999935e+00,2.159324174496796545e+01
1.007060000000000066e+00,2.159287633431287645e+01
1.007079999999999975e+00,2.159251092365779101e+01
1.007100000000000106e+00,2.159214551300270202e+01
1.007120000000000015e+00,2.159178010234761658e+01
1.007139999999999924e+00,2.159141469169253114e+01
1.007160000000000055e+00,2.159104928103743859e+01
1.007179999999999964e+00,2.159068387038235315e+01
1.007200000000000095e+00,2.159031845972726416e+01
1.007220000000000004e+00,2.158995304907217871e+01
1.007239999999999913e+00,2.158958763841709327e+01
1.007260000000000044e+00,2.158922222776200428e+01
1.007279999999999953e+00,2.158885681710691884e+01
1.007300000000000084e+00,2.158849140645182985e+01
1.007319999999999993e+00,2.158812599579674441e+01
1.007339999999999902e+00,2.158776058514165896e+01
1.007360000000000033e+00,2.158739517448656997e+01
1.007379999999999942e+00,2.158702976383148453e+01
1.007400000000000073e+00,2.158666435317639554e+01
1.007419999999999982e+00,2.158629894252131010e+01
1.007439999999999891e+00,2.158593353186622466e+01
1.007460000000000022e+00,2.158556812121113566e+01
1.007479999999999931e+00,2.158520271055605022e+01
1.007500000000000062e+00,2.158483729990095767e+01
1.007519999999999971e+00,2.158447188924587223e+01
1.007540000000000102e+00,2.158410647859078324e+01
1.007560000000000011e+00,2.158374106793569780e+01
1.007579999999999920e+00,2.158337565728061236e+01
1.007600000000000051e+00,2.158301024662552337e+01
1.007619999999999960e+00,2.158264483597043792e+01
1.007640000000000091e+00,2.158227942531534893e+01
1.007660000000000000e+00,2.158191401466026349e+01
1.007679999999999909e+00,2.158154860400517805e+01
1.007700000000000040e+00,2.158118319335008906e+01
1.007719999999999949e+00,2.158081778269500361e+01
1.007740000000000080e+00,2.158045237203991462e+01
1.007759999999999989e+00,2.158008696138482918e+01
1.007779999999999898e+00,2.157972155072974374e+01
1.007800000000000029e+00,2.157935614007465475e+01
1.007819999999999938e+00,2.157899072941956931e+01
1.007840000000000069e+00,2.157862531876447676e+01
1.007859999999999978e+00,2.157825990810939132e+01
1.007880000000000109e+00,2.157789449745430232e+01
1.007900000000000018e+00,2.157752908679921688e+01
1.007919999999999927e+00,2.157716367614413144e+01
1.007940000000000058e+00,2.157679826548904245e+01
1.007959999999999967e+00,2.157643285483395701e+01
1.007980000000000098e+00,2.157606744417886802e+01
1.008000000000000007e+00,2.157570203352378257e+01
1.008019999999999916e+00,2.157533662286869713e+01
1.008040000000000047e+00,2.157497121221360814e+01
1.008059999999999956e+00,2.157460580155852270e+01
1.008080000000000087e+00,2.157424039090343371e+01
1.008099999999999996e+00,2.157387498024834827e+01
1.008119999999999905e+00,2.157350956959326282e+01
1.008140000000000036e+00,2.157314415893817383e+01
1.008159999999999945e+00,2.157277874828308839e+01
1.008180000000000076e+00,2.157241333762799584e+01
1.008199999999999985e+00,2.157204792697291040e+01
1.008219999999999894e+00,2.157168251631782496e+01
1.008240000000000025e+00,2.157131710566273597e+01
1.008259999999999934e+00,2.157095169500765053e+01
1.008280000000000065e+00,2.157058628435256153e+01
1.008299999999999974e+00,2.157022087369747609e+01
1.008320000000000105e+00,2.156985546304238710e+01
1.008340000000000014e+00,2.156949005238730166e+01
1.008359999999999923e+00,2.156912464173221622e+01
1.008380000000000054e+00,2.156875923107712723e+01
1.008399999999999963e+00,2.156839382042204178e+01
1.008420000000000094e+00,2.156802840976695279e+01
1.008440000000000003e+00,2.156766299911186735e+01
1.008459999999999912e+00,2.156729758845678191e+01
1.008480000000000043e+00,2.156693217780169292e+01
1.008499999999999952e+00,2.156656676714660748e+01
1.008520000000000083e+00,2.156620135649151493e+01
1.008539999999999992e+00,2.156583594583642949e+01
1.008559999999999901e+00,2.156547053518134405e+01
1.008580000000000032e+00,2.156510512452625505e+01
1.008599999999999941e+00,2.156473971387116961e+01
1.008620000000000072e+00,2.156437430321608062e+01
1.008639999999999981e+00,2.156400889256099518e+01
1.008659999999999890e+00,2.156364348190590974e+01
1.008680000000000021e+00,2.156327807125082074e+01
1.008699999999999930e+00,2.156291266059573530e+01
1.008720000000000061e+00,2.156254724994064631e+01
1.008739999999999970e+00,2.156218183928556087e+01
1.008760000000000101e+00,2.156181642863047188e+01
1.008780000000000010e+00,2.156145101797538643e+01
1.008799999999999919e+00,2.156108560732030099e+01
1.008820000000000050e+00,2.156072019666521200e+01
1.008839999999999959e+00,2.156035478601012656e+01
1.008860000000000090e+00,2.155998937535503401e+01
1.008879999999999999e+00,2.155962396469994857e+01
1.008899999999999908e+00,2.155925855404486313e+01
1.008920000000000039e+00,2.155889314338977414e+01
1.008939999999999948e+00,2.155852773273468870e+01
1.008960000000000079e+00,2.155816232207959970e+01
1.008979999999999988e+00,2.155779691142451426e+01
1.008999999999999897e+00,2.155743150076942882e+01
1.009020000000000028e+00,2.155706609011433983e+01
1.009039999999999937e+00,2.155670067945925439e+01
1.009060000000000068e+00,2.155633526880416539e+01
1.009079999999999977e+00,2.155596985814907995e+01
1.009100000000000108e+00,2.155560444749399096e+01
1.009120000000000017e+00,2.155523903683890552e+01
1.009139999999999926e+00,2.155487362618382008e+01
1.009160000000000057e+00,2.155450821552873109e+01
1.009179999999999966e+00,2.155414280487364564e+01
1.009200000000000097e+00,2.155377739421855310e+01
1.009220000000000006e+00,2.155341198356346766e+01
1.009239999999999915e+00,2.155304657290838222e+01
1.009260000000000046e+00,2.155268116225329322e+01
1.009279999999999955e+00,2.155231575159820778e+01
1.009300000000000086e+00,2.155195034094311879e+01
1.009319999999999995e+00,2.155158493028803335e+01
1.009339999999999904e+00,2.155121951963294791e+01
1.009360000000000035e+00,2.155085410897785891e+01
1.009379999999999944e+00,2.155048869832277347e+01
1.009400000000000075e+00,2.155012328766768448e+01
1.009419999999999984e+00,2.154975787701259904e+01
1.009439999999999893e+00,2.154939246635751360e+01
1.009460000000000024e+00,2.154902705570242460e+01
1.009479999999999933e+00,2.154866164504733916e+01
1.009500000000000064e+00,2.154829623439225017e+01
1.009519999999999973e+00,2.154793082373716473e+01
1.009540000000000104e+00,2.154756541308207218e+01
1.009560000000000013e+00,2.154720000242698674e+01
1.009579999999999922e+00,2.154683459177190130e+01
1.009600000000000053e+00,2.154646918111681231e+01
1.009619999999999962e+00,2.154610377046172687e+01
1.009640000000000093e+00,2.154573835980663787e+01
1.009660000000000002e+00,2.154537294915155243e+01
1.009679999999999911e+00,2.154500753849646699e+01
1.009700000000000042e+00,2.154464212784137800e+01
1.009719999999999951e+00,2.154427671718629256e+01
1.009740000000000082e+00,2.154391130653120356e+01
1.009759999999999991e+00,2.154354589587611812e+01
1.009779999999999900e+00,2.154318048522103268e+01
1.009800000000000031e+00,2.154281507456594369e+01
1.009819999999999940e+00,2.154244966391085825e+01
1.009840000000000071e+00,2.154208425325576926e+01
1.009859999999999980e+00,2.154171884260068381e+01
1.009880000000000111e+00,2.154135343194559127e+01
1.009900000000000020e+00,2.154098802129050583e+01
1.009919999999999929e+00,2.154062261063542039e+01
1.009940000000000060e+00,2.154025719998033139e+01
1.009959999999999969e+00,2.153989178932524595e+01
1.009980000000000100e+00,2.153952637867015696e+01
1.010000000000000009e+00,2.153916096801507152e+01
1.010019999999999918e+00,2.153879555735998608e+01
1.010040000000000049e+00,2.153843014670489708e+01
1.010059999999999958e+00,2.153806473604981164e+01
1.010080000000000089e+00,2.153769932539472265e+01
1.010099999999999998e+00,2.153733391473963721e+01
1.010119999999999907e+00,2.153696850408455177e+01
1.010140000000000038e+00,2.153660309342946277e+01
1.010159999999999947e+00,2.153623768277437733e+01
1.010180000000000078e+00,2.153587227211928834e+01
1.010199999999999987e+00,2.153550686146420290e+01
1.010219999999999896e+00,2.153514145080911746e+01
1.010240000000000027e+00,2.153477604015402491e+01
1.010259999999999936e+00,2.153441062949893947e+01
1.010280000000000067e+00,2.153404521884385048e+01
1.010299999999999976e+00,2.153367980818876504e+01
1.010320000000000107e+00,2.153331439753367604e+01
1.010340000000000016e+00,2.153294898687859060e+01
1.010359999999999925e+00,2.153258357622350516e+01
1.010380000000000056e+00,2.153221816556841617e+01
1.010399999999999965e+00,2.153185275491333073e+01
1.010420000000000096e+00,2.153148734425824173e+01
1.010440000000000005e+00,2.153112193360315629e+01
1.010459999999999914e+00,2.153075652294807085e+01
1.010480000000000045e+00,2.153039111229298186e+01
1.010499999999999954e+00,2.153002570163789642e+01
1.010520000000000085e+00,2.152966029098280742e+01
1.010539999999999994e+00,2.152929488032772198e+01
1.010559999999999903e+00,2.152892946967263299e+01
1.010580000000000034e+00,2.152856405901754400e+01
1.010599999999999943e+00,2.152819864836245856e+01
1.010620000000000074e+00,2.152783323770736956e+01
1.010639999999999983e+00,2.152746782705228412e+01
1.010659999999999892e+00,2.152710241639719868e+01
1.010680000000000023e+00,2.152673700574210969e+01
1.010699999999999932e+00,2.152637159508702425e+01
1.010720000000000063e+00,2.152600618443193525e+01
1.010739999999999972e+00,2.152564077377684981e+01
1.010760000000000103e+00,2.152527536312176082e+01
1.010780000000000012e+00,2.152490995246667538e+01
1.010799999999999921e+00,2.152454454181158994e+01
1.010820000000000052e+00,2.152417913115650094e+01
1.010839999999999961e+00,2.152381372050141550e+01
1.010860000000000092e+00,2.152344830984632296e+01
1.010880000000000001e+00,2.152308289919123752e+01
1.010899999999999910e+00,2.152271748853615208e+01
1.010920000000000041e+00,2.152235207788106308e+01
1.010939999999999950e+00,2.152198666722597764e+01
1.010960000000000081e+00,2.152162125657088865e+01
1.010979999999999990e+00,2.152125584591580321e+01
1.010999999999999899e+00,2.152089043526071777e+01
1.011020000000000030e+00,2.152052502460562877e+01
1.011039999999999939e+00,2.152015961395054333e+01
1.011060000000000070e+00,2.151979420329545434e+01
1.011079999999999979e+00,2.151942879264036890e+01
1.011100000000000110e+00,2.151906338198527990e+01
1.011120000000000019e+00,2.151869797133019446e+01
1.011139999999999928e+00,2.151833256067510902e+01
1.011160000000000059e+00,2.151796715002002003e+01
1.011179999999999968e+00,2.151760173936493459e+01
1.011200000000000099e+00,2.151723632870984204e+01
1.011220000000000008e+00,2.151687091805475660e+01
1.011239999999999917e+00,2.151650550739967116e+01
1.011260000000000048e+00,2.151614009674458217e+01
1.011279999999999957e+00,2.151577468608949673e+01
1.011300000000000088e+00,2.151540927543440773e+01
1.011319999999999997e+00,2.151504386477932229e+01
1.011339999999999906e+00,2.151467845412423685e+01
1.011360000000000037e+00,2.151431304346914786e+01
1.011379999999999946e+00,2.151394763281406242e+01
1.011400000000000077e+00,2.151358222215897342e+01
1.011419999999999986e+00,2.151321681150388798e+01
1.011439999999999895e+00,2.151285140084880254e+01
1.011460000000000026e+00,2.151248599019371355e+01
1.011479999999999935e+00,2.151212057953862811e+01
1.011500000000000066e+00,2.151175516888353911e+01
1.011519999999999975e+00,2.151138975822845367e+01
1.011540000000000106e+00,2.151102434757336113e+01
1.011560000000000015e+00,2.151065893691827569e+01
1.011579999999999924e+00,2.151029352626319024e+01
1.011600000000000055e+00,2.150992811560810125e+01
1.011619999999999964e+00,2.150956270495301581e+01
