Time,Velocity
1.002660000000000107e+00,2.740419767900852932e+01
1.002680000000000016e+00,2.740411096729371820e+01
1.002699999999999925e+00,2.740402425557890354e+01
1.002720000000000056e+00,2.740393754386409242e+01
1.002739999999999965e+00,2.740385083214927775e+01
1.002760000000000096e+00,2.740376412043446663e+01
1.002780000000000005e+00,2.740367740871965552e+01
1.002799999999999914e+00,2.740359069700484085e+01
1.002820000000000045e+00,2.740350398529002973e+01
1.002839999999999954e+00,2.740341727357521506e+01
1.002860000000000085e+00,2.740333056186040395e+01
1.002879999999999994e+00,2.740324385014559283e+01
1.002899999999999903e+00,2.740315713843077816e+01
1.002920000000000034e+00,2.740307042671596705e+01
1.002939999999999943e+00,2.740298371500115238e+01
1.002960000000000074e+00,2.740289700328634126e+01
1.002979999999999983e+00,2.740281029157153014e+01
1.002999999999999892e+00,2.740272357985671547e+01
1.003020000000000023e+00,2.740263686814190436e+01
1.003039999999999932e+00,2.740255015642708969e+01
1.003060000000000063e+00,2.740246344471227857e+01
1.003079999999999972e+00,2.740237673299746746e+01
1.003100000000000103e+00,2.740229002128265279e+01
1.003120000000000012e+00,2.740220330956784167e+01
1.003139999999999921e+00,2.740211659785302700e+01
1.003160000000000052e+00,2.740202988613821589e+01
1.003179999999999961e+00,2.740194317442340477e+01
1.003200000000000092e+00,2.740185646270859010e+01
1.003220000000000001e+00,2.740176975099377898e+01
1.003239999999999910e+00,2.740168303927896432e+01
1.003260000000000041e+00,2.740159632756415320e+01
1.003279999999999950e+00,2.740150961584934208e+01
1.003300000000000081e+00,2.740142290413452741e+01
1.003319999999999990e+00,2.740133619241971630e+01
1.003339999999999899e+00,2.740124948070490163e+01
1.003360000000000030e+00,2.740116276899009051e+01
1.003379999999999939e+00,2.740107605727527940e+01
1.003400000000000070e+00,2.740098934556046473e+01
1.003419999999999979e+00,2.740090263384565361e+01
1.003440000000000110e+00,2.740081592213083894e+01
1.003460000000000019e+00,2.740072921041602783e+01
1.003479999999999928e+00,2.740064249870121671e+01
1.003500000000000059e+00,2.740055578698640204e+01
1.003519999999999968e+00,2.740046907527159092e+01
1.003540000000000099e+00,2.740038236355677626e+01
1.003560000000000008e+00,2.740029565184196514e+01
1.003579999999999917e+00,2.740020894012715402e+01
1.003600000000000048e+00,2.740012222841233935e+01
1.003619999999999957e+00,2.740003551669752824e+01
1.003640000000000088e+00,2.739994880498271357e+01
1.003659999999999997e+00,2.739986209326790245e+01
1.003679999999999906e+00,2.739977538155308778e+01
1.003700000000000037e+00,2.739968866983827667e+01
1.003719999999999946e+00,2.739960195812346555e+01
1.003740000000000077e+00,2.739951524640865088e+01
1.003759999999999986e+00,2.739942853469383977e+01
1.003779999999999895e+00,2.739934182297902510e+01
1.003800000000000026e+00,2.739925511126421398e+01
1.003819999999999935e+00,2.739916839954940286e+01
1.003840000000000066e+00,2.739908168783458819e+01
1.003859999999999975e+00,2.739899497611977708e+01
1.003880000000000106e+00,2.739890826440496241e+01
1.003900000000000015e+00,2.739882155269015129e+01
1.003919999999999924e+00,2.739873484097534018e+01
1.003940000000000055e+00,2.739864812926052551e+01
1.003959999999999964e+00,2.739856141754571439e+01
1.003980000000000095e+00,2.739847470583089972e+01
1.004000000000000004e+00,2.739838799411608861e+01
1.004019999999999913e+00,2.739830128240127749e+01
1.004040000000000044e+00,2.739821457068646282e+01
1.004059999999999953e+00,2.739812785897165170e+01
1.004080000000000084e+00,2.739804114725683704e+01
1.004099999999999993e+00,2.739795443554202592e+01
1.004119999999999902e+00,2.739786772382721480e+01
1.004140000000000033e+00,2.739778101211240013e+01
1.004159999999999942e+00,2.739769430039758902e+01
1.004180000000000073e+00,2.739760758868277435e+01
1.004199999999999982e+00,2.739752087696796323e+01
1.004219999999999891e+00,2.739743416525315212e+01
1.004240000000000022e+00,2.739734745353833745e+01
1.004259999999999931e+00,2.739726074182352633e+01
1.004280000000000062e+00,2.739717403010871166e+01
1.004299999999999971e+00,2.739708731839390055e+01
1.004320000000000102e+00,2.739700060667908588e+01
1.004340000000000011e+00,2.739691389496427476e+01
1.004359999999999919e+00,2.739682718324946364e+01
1.004380000000000051e+00,2.739674047153464898e+01
1.004399999999999959e+00,2.739665375981983786e+01
1.004420000000000091e+00,2.739656704810502319e+01
1.004440000000000000e+00,2.739648033639021207e+01
1.004459999999999908e+00,2.739639362467540096e+01
1.004480000000000040e+00,2.739630691296058629e+01
1.004499999999999948e+00,2.739622020124577517e+01
1.004520000000000080e+00,2.739613348953096050e+01
1.004539999999999988e+00,2.739604677781614939e+01
1.004559999999999897e+00,2.739596006610133827e+01
1.004580000000000028e+00,2.739587335438652360e+01
1.004599999999999937e+00,2.739578664267171249e+01
1.004620000000000068e+00,2.739569993095689782e+01
1.004639999999999977e+00,2.739561321924208670e+01
1.004660000000000108e+00,2.739552650752727203e+01
1.004680000000000017e+00,2.739543979581246091e+01
1.004699999999999926e+00,2.739535308409764980e+01
1.004720000000000057e+00,2.739526637238283513e+01
1.004739999999999966e+00,2.739517966066802401e+01
1.004760000000000097e+00,2.739509294895320934e+01
1.004780000000000006e+00,2.739500623723839823e+01
1.004799999999999915e+00,2.739491952552358711e+01
1.004820000000000046e+00,2.739483281380877244e+01
1.004839999999999955e+00,2.739474610209396133e+01
1.004860000000000086e+00,2.739465939037914666e+01
1.004879999999999995e+00,2.739457267866433554e+01
1.004899999999999904e+00,2.739448596694952442e+01
1.004920000000000035e+00,2.739439925523470976e+01
1.004939999999999944e+00,2.739431254351989864e+01
1.004960000000000075e+00,2.739422583180508397e+01
1.004979999999999984e+00,2.739413912009027285e+01
1.004999999999999893e+00,2.739405240837546174e+01
1.005020000000000024e+00,2.739396569666064707e+01
1.005039999999999933e+00,2.739387898494583595e+01
1.005060000000000064e+00,2.739379227323102128e+01
1.005079999999999973e+00,2.739370556151621017e+01
1.005100000000000104e+00,2.739361884980139550e+01
1.005120000000000013e+00,2.739353213808658438e+01
1.005139999999999922e+00,2.739344542637177327e+01
1.005160000000000053e+00,2.739335871465695860e+01
1.005179999999999962e+00,2.739327200294214748e+01
1.005200000000000093e+00,2.739318529122733281e+01
1.005220000000000002e+00,2.739309857951252170e+01
1.005239999999999911e+00,2.739301186779771058e+01
1.005260000000000042e+00,2.739292515608289591e+01
1.005279999999999951e+00,2.739283844436808479e+01
1.005300000000000082e+00,2.739275173265327012e+01
1.005319999999999991e+00,2.739266502093845901e+01
1.005339999999999900e+00,2.739257830922364789e+01
1.005360000000000031e+00,2.739249159750883322e+01
1.005379999999999940e+00,2.739240488579402211e+01
1.005400000000000071e+00,2.739231817407920744e+01
1.005419999999999980e+00,2.739223146236439632e+01
1.005440000000000111e+00,2.739214475064958521e+01
1.005460000000000020e+00,2.739205803893477054e+01
1.005479999999999929e+00,2.739197132721995942e+01
1.005500000000000060e+00,2.739188461550514475e+01
1.005519999999999969e+00,2.739179790379033363e+01
1.005540000000000100e+00,2.739171119207552252e+01
1.005560000000000009e+00,2.739162448036070785e+01
1.005579999999999918e+00,2.739153776864589673e+01
1.005600000000000049e+00,2.739145105693108206e+01
1.005619999999999958e+00,2.739136434521627095e+01
1.005640000000000089e+00,2.739127763350145983e+01
1.005659999999999998e+00,2.739119092178664516e+01
1.005679999999999907e+00,2.739110421007183405e+01
1.005700000000000038e+00,2.739101749835701938e+01
1.005719999999999947e+00,2.739093078664220826e+01
1.005740000000000078e+00,2.739084407492739714e+01
1.005759999999999987e+00,2.739075736321258248e+01
1.005779999999999896e+00,2.739067065149777136e+01
1.005800000000000027e+00,2.739058393978295669e+01
1.005819999999999936e+00,2.739049722806814557e+01
1.005840000000000067e+00,2.739041051635333091e+01
1.005859999999999976e+00,2.739032380463851979e+01
1.005880000000000107e+00,2.739023709292370867e+01
1.005900000000000016e+00,2.739015038120889400e+01
1.005919999999999925e+00,2.739006366949408289e+01
1.005940000000000056e+00,2.738997695777926822e+01
1.005959999999999965e+00,2.738989024606445710e+01
1.005980000000000096e+00,2.738980353434964599e+01
1.006000000000000005e+00,2.738971682263483132e+01
1.006019999999999914e+00,2.738963011092002020e+01
1.006040000000000045e+00,2.738954339920520553e+01
1.006059999999999954e+00,2.738945668749039442e+01
1.006080000000000085e+00,2.738936997577558330e+01
1.006099999999999994e+00,2.738928326406076863e+01
1.006119999999999903e+00,2.738919655234595751e+01
1.006140000000000034e+00,2.738910984063114284e+01
1.006159999999999943e+00,2.738902312891633173e+01
1.006180000000000074e+00,2.738893641720152061e+01
1.006199999999999983e+00,2.738884970548670594e+01
1.006219999999999892e+00,2.738876299377189483e+01
1.006240000000000023e+00,2.738867628205708016e+01
1.006259999999999932e+00,2.738858957034226904e+01
1.006280000000000063e+00,2.738850285862745793e+01
1.006299999999999972e+00,2.738841614691264326e+01
1.006320000000000103e+00,2.738832943519783214e+01
1.006340000000000012e+00,2.738824272348301747e+01
1.006359999999999921e+00,2.738815601176820635e+01
1.006380000000000052e+00,2.738806930005339524e+01
1.006399999999999961e+00,2.738780538408013498e+01
1.006420000000000092e+00,2.738738791727726962e+01
1.006440000000000001e+00,2.738697045047441136e+01
1.006459999999999910e+00,2.738655298367155311e+01
1.006480000000000041e+00,2.738613551686869130e+01
1.006499999999999950e+00,2.738571805006583304e+01
1.006520000000000081e+00,2.738530058326297123e+01
1.006539999999999990e+00,2.738488311646011297e+01
1.006559999999999899e+00,2.738446564965725472e+01
1.006580000000000030e+00,2.738404818285439291e+01
1.006599999999999939e+00,2.738363071605153465e+01
1.006620000000000070e+00,2.738321324924867284e+01
1.006639999999999979e+00,2.738279578244581458e+01
1.006660000000000110e+00,2.738237831564294922e+01
1.006680000000000019e+00,2.738196084884009096e+01
1.006699999999999928e+00,2.738154338203723270e+01
1.006720000000000059e+00,2.738112591523437089e+01
1.006739999999999968e+00,2.738070844843151264e+01
1.006760000000000099e+00,2.738029098162865083e+01
1.006780000000000008e+00,2.737987351482579257e+01
1.006799999999999917e+00,2.737945604802293431e+01
1.006820000000000048e+00,2.737903858122007250e+01
1.006839999999999957e+00,2.737862111441721424e+01
1.006860000000000088e+00,2.737820364761435243e+01
1.006879999999999997e+00,2.737778618081149418e+01
1.006899999999999906e+00,2.737736871400863592e+01
1.006920000000000037e+00,2.737695124720577056e+01
1.006939999999999946e+00,2.737653378040291230e+01
1.006960000000000077e+00,2.737611631360005049e+01
1.006979999999999986e+00,2.737569884679719223e+01
1.006999999999999895e+00,2.737528137999433397e+01
1.007020000000000026e+00,2.737486391319147216e+01
1.007039999999999935e+00,2.737444644638861391e+01
1.007060000000000066e+00,2.737402897958575210e+01
1.007079999999999975e+00,2.737361151278289384e+01
1.007100000000000106e+00,2.737319404598003203e+01
1.007120000000000015e+00,2.737277657917717377e+01
1.007139999999999924e+00,2.737235911237431552e+01
1.007160000000000055e+00,2.737194164557145015e+01
1.007179999999999964e+00,2.737152417876859545e+01
1.007200000000000095e+00,2.737110671196573009e+01
1.007220000000000004e+00,2.737068924516287183e+01
1.007239999999999913e+00,2.737027177836001357e+01
1.007260000000000044e+00,2.736985431155715176e+01
1.007279999999999953e+00,2.736943684475429350e+01
1.007300000000000084e+00,2.736901937795143169e+01
1.007319999999999993e+00,2.736860191114857344e+01
1.007339999999999902e+00,2.736818444434571518e+01
1.007360000000000033e+00,2.736776697754285337e+01
1.007379999999999942e+00,2.736734951073999511e+01
1.007400000000000073e+00,2.736693204393712975e+01
1.007419999999999982e+00,2.736651457713427504e+01
1.007439999999999891e+00,2.736609711033141679e+01
1.007460000000000022e+00,2.736567964352855142e+01
1.007479999999999931e+00,2.736526217672569317e+01
1.007500000000000062e+00,2.736484470992283136e+01
1.007519999999999971e+00,2.736442724311997310e+01
1.007540000000000102e+00,2.736400977631711129e+01
1.007560000000000011e+00,2.736359230951425303e+01
1.007579999999999920e+00,2.736317484271139477e+01
1.007600000000000051e+00,2.736275737590853296e+01
1.007619999999999960e+00,2.736233990910567471e+01
1.007640000000000091e+00,2.736192244230280934e+01
1.007660000000000000e+00,2.736150497549995464e+01
1.007679999999999909e+00,2.736108750869709638e+01
1.007700000000000040e+00,2.736067004189423102e+01
1.007719999999999949e+00,2.736025257509137276e+01
1.007740000000000080e+00,2.735983510828851095e+01
1.007759999999999989e+00,2.735941764148565269e+01
1.007779999999999898e+00,2.735900017468279444e+01
1.007800000000000029e+00,2.735858270787993263e+01
1.007819999999999938e+00,2.735816524107707437e+01
1.007840000000000069e+00,2.735774777427421256e+01
1.007859999999999978e+00,2.735733030747135430e+01
1.007880000000000109e+00,2.735691284066848894e+01
1.007900000000000018e+00,2.735649537386563424e+01
1.007919999999999927e+00,2.735607790706277598e+01
1.007940000000000058e+00,2.735566044025991062e+01
1.007959999999999967e+00,2.735524297345705236e+01
1.007980000000000098e+00,2.735482550665419055e+01
1.008000000000000007e+00,2.735440803985133229e+01
1.008019999999999916e+00,2.735399057304847403e+01
1.008040000000000047e+00,2.735357310624561222e+01
1.008059999999999956e+00,2.735315563944275397e+01
1.008080000000000087e+00,2.735273817263989216e+01
1.008099999999999996e+00,2.735232070583703390e+01
1.008119999999999905e+00,2.735190323903417564e+01
1.008140000000000036e+00,2.735148577223131383e+01
1.008159999999999945e+00,2.735106830542845557e+01
1.008180000000000076e+00,2.735065083862559021e+01
1.008199999999999985e+00,2.735023337182273195e+01
1.008219999999999894e+00,2.734981590501987370e+01
1.008240000000000025e+00,2.734939843821701189e+01
1.008259999999999934e+00,2.734898097141415363e+01
1.008280000000000065e+00,2.734856350461129182e+01
1.008299999999999974e+00,2.734814603780843356e+01
1.008320000000000105e+00,2.734772857100557175e+01
1.008340000000000014e+00,2.734731110420271349e+01
1.008359999999999923e+00,2.734689363739985524e+01
1.008380000000000054e+00,2.734647617059699343e+01
1.008399999999999963e+00,2.734605870379413517e+01
1.008420000000000094e+00,2.734564123699126981e+01
1.008440000000000003e+00,2.734522377018841155e+01
1.008459999999999912e+00,2.734480630338555329e+01
1.008480000000000043e+00,2.734438883658269148e+01
1.008499999999999952e+00,2.734397136977983322e+01
1.008520000000000083e+00,2.734355390297697141e+01
1.008539999999999992e+00,2.734313643617411316e+01
1.008559999999999901e+00,2.734271896937125490e+01
1.008580000000000032e+00,2.734230150256839309e+01
1.008599999999999941e+00,2.734188403576553483e+01
1.008620000000000072e+00,2.734146656896267302e+01
1.008639999999999981e+00,2.734104910215981477e+01
1.008659999999999890e+00,2.734063163535695651e+01
1.008680000000000021e+00,2.734021416855409115e+01
1.008699999999999930e+00,2.733979670175123289e+01
1.008720000000000061e+00,2.733937923494837108e+01
1.008739999999999970e+00,2.733896176814551282e+01
1.008760000000000101e+00,2.733854430134265101e+01
1.008780000000000010e+00,2.733812683453979275e+01
1.008799999999999919e+00,2.733770936773693450e+01
1.008820000000000050e+00,2.733729190093407269e+01
1.008839999999999959e+00,2.733687443413121443e+01
1.008860000000000090e+00,2.733645696732835262e+01
1.008879999999999999e+00,2.733603950052549436e+01
1.008899999999999908e+00,2.733562203372263610e+01
1.008920000000000039e+00,2.733520456691977074e+01
1.008939999999999948e+00,2.733478710011691248e+01
1.008960000000000079e+00,2.733436963331405067e+01
1.008979999999999988e+00,2.733395216651119242e+01
1.008999999999999897e+00,2.733353469970833416e+01
1.009020000000000028e+00,2.733311723290547235e+01
1.009039999999999937e+00,2.733269976610261409e+01
1.009060000000000068e+00,2.733228229929975228e+01
1.009079999999999977e+00,2.733186483249689402e+01
1.009100000000000108e+00,2.733144736569403221e+01
1.009120000000000017e+00,2.733102989889117396e+01
1.009139999999999926e+00,2.733061243208831570e+01
1.009160000000000057e+00,2.733019496528545034e+01
1.009179999999999966e+00,2.732977749848259208e+01
1.009200000000000097e+00,2.732936003167973027e+01
1.009220000000000006e+00,2.732894256487687201e+01
1.009239999999999915e+00,2.732852509807401375e+01
1.009260000000000046e+00,2.732810763127115194e+01
1.009279999999999955e+00,2.732769016446829369e+01
1.009300000000000086e+00,2.732727269766543188e+01
1.009319999999999995e+00,2.732685523086257362e+01
1.009339999999999904e+00,2.732643776405971536e+01
1.009360000000000035e+00,2.732602029725685355e+01
1.009379999999999944e+00,2.732560283045399530e+01
1.009400000000000075e+00,2.732518536365112993e+01
1.009419999999999984e+00,2.732476789684827168e+01
1.009439999999999893e+00,2.732435043004541342e+01
1.009460000000000024e+00,2.732393296324255161e+01
1.009479999999999933e+00,2.732351549643969335e+01
1.009500000000000064e+00,2.732309802963683154e+01
1.009519999999999973e+00,2.732268056283397328e+01
1.009540000000000104e+00,2.732226309603111147e+01
1.009560000000000013e+00,2.732184562922825322e+01
1.009579999999999922e+00,2.732142816242539496e+01
1.009600000000000053e+00,2.732101069562253315e+01
1.009619999999999962e+00,2.732059322881967489e+01
1.009640000000000093e+00,2.732017576201680953e+01
1.009660000000000002e+00,2.731975829521395127e+01
1.009679999999999911e+00,2.731934082841109657e+01
1.009700000000000042e+00,2.731892336160823120e+01
1.009719999999999951e+00,2.731850589480537295e+01
1.009740000000000082e+00,2.731808842800251114e+01
1.009759999999999991e+00,2.731767096119965288e+01
1.009779999999999900e+00,2.731725349439679462e+01
1.009800000000000031e+00,2.731683602759393281e+01
1.009819999999999940e+00,2.731641856079107455e+01
1.009840000000000071e+00,2.731600109398821274e+01
1.009859999999999980e+00,2.731558362718535449e+01
1.009880000000000111e+00,2.731516616038248912e+01
1.009900000000000020e+00,2.731474869357963087e+01
1.009919999999999929e+00,2.731433122677677616e+01
1.009940000000000060e+00,2.731391375997391080e+01
1.009959999999999969e+00,2.731349629317105254e+01
1.009980000000000100e+00,2.731307882636819073e+01
1.010000000000000009e+00,2.731266135956533248e+01
1.010019999999999918e+00,2.731224389276247422e+01
1.010040000000000049e+00,2.731182642595961241e+01
1.010059999999999958e+00,2.731140895915675415e+01
1.010080000000000089e+00,2.731099149235389234e+01
1.010099999999999998e+00,2.731057402555103408e+01
1.010119999999999907e+00,2.731015655874817583e+01
1.010140000000000038e+00,2.730973909194531046e+01
1.010159999999999947e+00,2.730932162514245576e+01
1.010180000000000078e+00,2.730890415833959040e+01
1.010199999999999987e+00,2.730848669153673214e+01
1.010219999999999896e+00,2.730806922473387388e+01
1.010240000000000027e+00,2.730765175793101207e+01
1.010259999999999936e+00,2.730723429112815381e+01
1.010280000000000067e+00,2.730681682432529200e+01
1.010299999999999976e+00,2.730639935752243375e+01
1.010320000000000107e+00,2.730598189071957194e+01
1.010340000000000016e+00,2.730556442391671368e+01
1.010359999999999925e+00,2.730514695711385542e+01
1.010380000000000056e+00,2.730472949031099006e+01
1.010399999999999965e+00,2.730431202350813535e+01
1.010420000000000096e+00,2.730389455670526999e+01
1.010440000000000005e+00,2.730347708990241173e+01
1.010459999999999914e+00,2.730305962309955348e+01
1.010480000000000045e+00,2.730264215629669167e+01
1.010499999999999954e+00,2.730222468949383341e+01
1.010520000000000085e+00,2.730180722269097160e+01
1.010539999999999994e+00,2.730138975588811334e+01
1.010559999999999903e+00,2.730097228908525508e+01
1.010580000000000034e+00,2.730055482228239327e+01
1.010599999999999943e+00,2.730013735547953502e+01
1.010620000000000074e+00,2.729971988867666965e+01
1.010639999999999983e+00,2.729930242187381495e+01
1.010659999999999892e+00,2.729888495507095669e+01
1.010680000000000023e+00,2.729846748826809133e+01
1.010699999999999932e+00,2.729805002146523307e+01
1.010720000000000063e+00,2.729763255466237126e+01
1.010739999999999972e+00,2.729721508785951301e+01
1.010760000000000103e+00,2.729679762105665120e+01
1.010780000000000012e+00,2.729638015425379294e+01
1.010799999999999921e+00,2.729596268745093468e+01
1.010820000000000052e+00,2.729554522064807287e+01
1.010839999999999961e+00,2.729512775384521461e+01
1.010860000000000092e+00,2.729471028704235280e+01
1.010880000000000001e+00,2.729429282023949455e+01
1.010899999999999910e+00,2.729387535343663629e+01
1.010920000000000041e+00,2.729345788663377093e+01
1.010939999999999950e+00,2.729304041983091267e+01
1.010960000000000081e+00,2.729262295302805086e+01
1.010979999999999990e+00,2.729220548622519260e+01
1.010999999999999899e+00,2.729178801942233434e+01
1.011020000000000030e+00,2.729137055261947253e+01
1.011039999999999939e+00,2.729095308581661428e+01
1.011060000000000070e+00,2.729053561901375247e+01
1.011079999999999979e+00,2.729011815221089421e+01
1.011100000000000110e+00,2.728970068540803240e+01
1.011120000000000019e+00,2.728928321860517414e+01
1.011139999999999928e+00,2.728886575180231588e+01
1.011160000000000059e+00,2.728844828499945052e+01
1.011179999999999968e+00,2.728803081819659226e+01
1.011200000000000099e+00,2.728761335139373045e+01
1.011220000000000008e+00,2.728719588459087220e+01
1.011239999999999917e+00,2.728677841778801394e+01
1.011260000000000048e+00,2.728636095098515213e+01
1.011279999999999957e+00,2.728594348418229387e+01
1.011300000000000088e+00,2.728552601737943206e+01
1.011319999999999997e+00,2.728510855057657380e+01
1.011339999999999906e+00,2.728469108377371555e+01
1.011360000000000037e+00,2.728427361697085374e+01
1.011379999999999946e+00,2.728385615016799548e+01
1.011400000000000077e+00,2.728343868336513012e+01
1.011419999999999986e+00,2.728302121656227186e+01
1.011439999999999895e+00,2.728260374975941360e+01
1.011460000000000026e+00,2.728218628295655179e+01
1.011479999999999935e+00,2.728176881615369354e+01
1.011500000000000066e+00,2.728135134935083173e+01
1.011519999999999975e+00,2.728093388254797347e+01
1.011540000000000106e+00,2.728051641574511166e+01
1.011560000000000015e+00,2.728009894894225340e+01
1.011579999999999924e+00,2.727968148213939514e+01
1.011600000000000055e+00,2.727926401533653333e+01
1.011619999999999964e+00,2.727884654853367508e+01
